,GSS_CD,GSS_NM,TotalCases,time_stamp
32,E06000035,Medway,  285,2020-04-11 09:00:02.646033
33,E06000036,Bracknell Forest,   90,2020-04-11 09:00:02.646033
34,E06000037,West Berkshire,  132,2020-04-11 09:00:02.646033
35,E06000038,Reading,  141,2020-04-11 09:00:02.646033
36,E06000039,Slough,  196,2020-04-11 09:00:02.646033
37,E06000040,Windsor and Maidenhead,  126,2020-04-11 09:00:02.646033
38,E06000041,Wokingham,  142,2020-04-11 09:00:02.646033
39,E06000042,Milton Keynes,  239,2020-04-11 09:00:02.646033
40,E06000043,Brighton and Hove,  182,2020-04-11 09:00:02.646033
41,E06000044,Portsmouth,  151,2020-04-11 09:00:02.646033
42,E06000045,Southampton,  212,2020-04-11 09:00:02.646033
43,E06000046,Isle of Wight,   41,2020-04-11 09:00:02.646033
44,E06000047,County Durham,  482,2020-04-11 09:00:02.646033
45,E06000049,Cheshire East,  278,2020-04-11 09:00:02.646033
46,E06000050,Cheshire West and Chester,  311,2020-04-11 09:00:02.646033
47,E06000051,Shropshire,  205,2020-04-11 09:00:02.646033
48,E06000052,Cornwall and Isles of Scilly,  259,2020-04-11 09:00:02.646033
49,E06000054,Wiltshire,  210,2020-04-11 09:00:02.646033
50,E06000055,Bedford,  158,2020-04-11 09:00:02.646033
51,E06000056,Central Bedfordshire,  206,2020-04-11 09:00:02.646033
52,E06000057,Northumberland,  331,2020-04-11 09:00:02.646033
53,E06000058,"Bournemouth, Christchurch and Poole",  164,2020-04-11 09:00:02.646033
54,E06000059,Dorset,  159,2020-04-11 09:00:02.646033
55,E08000001,Bolton,  249,2020-04-11 09:00:02.646033
56,E08000002,Bury,  198,2020-04-11 09:00:02.646033
57,E08000003,Manchester,  512,2020-04-11 09:00:02.646033
58,E08000004,Oldham,  284,2020-04-11 09:00:02.646033
59,E08000005,Rochdale,  222,2020-04-11 09:00:02.646033
60,E08000006,Salford,  310,2020-04-11 09:00:02.646033
61,E08000007,Stockport,  368,2020-04-11 09:00:02.646033
62,E08000008,Tameside,  227,2020-04-11 09:00:02.646033
63,E08000009,Trafford,  297,2020-04-11 09:00:02.646033
64,E08000010,Wigan,  253,2020-04-11 09:00:02.646033
65,E08000011,Knowsley,  245,2020-04-11 09:00:02.646033
66,E08000012,Liverpool,  702,2020-04-11 09:00:02.646033
67,E08000013,St. Helens,  329,2020-04-11 09:00:02.646033
68,E08000014,Sefton,  387,2020-04-11 09:00:02.646033
69,E08000015,Wirral,  385,2020-04-11 09:00:02.646033
70,E08000016,Barnsley,  267,2020-04-11 09:00:02.646033
71,E08000017,Doncaster,  183,2020-04-11 09:00:02.646033
72,E08000018,Rotherham,  279,2020-04-11 09:00:02.646033
73,E08000019,Sheffield,"1,095",2020-04-11 09:00:02.646033
74,E08000021,Newcastle upon Tyne,  493,2020-04-11 09:00:02.646033
75,E08000022,North Tyneside,  276,2020-04-11 09:00:02.646033
76,E08000023,South Tyneside,  123,2020-04-11 09:00:02.646033
77,E08000024,Sunderland,  354,2020-04-11 09:00:02.646033
78,E08000025,Birmingham,"1,604",2020-04-11 09:00:02.646033
79,E08000026,Coventry,  335,2020-04-11 09:00:02.646033
80,E08000027,Dudley,  379,2020-04-11 09:00:02.646033
81,E08000028,Sandwell,  448,2020-04-11 09:00:02.646033
82,E08000029,Solihull,  284,2020-04-11 09:00:02.646033
83,E08000030,Walsall,  461,2020-04-11 09:00:02.646033
84,E08000031,Wolverhampton,  388,2020-04-11 09:00:02.646033
85,E08000032,Bradford,  331,2020-04-11 09:00:02.646033
86,E08000033,Calderdale,  122,2020-04-11 09:00:02.646033
87,E08000034,Kirklees,  278,2020-04-11 09:00:02.646033
88,E08000035,Leeds,  504,2020-04-11 09:00:02.646033
89,E08000036,Wakefield,  245,2020-04-11 09:00:02.646033
90,E08000037,Gateshead,  247,2020-04-11 09:00:02.646033
91,E09000002,Barking and Dagenham,  279,2020-04-11 09:00:02.646033
92,E09000003,Barnet,  837,2020-04-11 09:00:02.646033
93,E09000004,Bexley,  374,2020-04-11 09:00:02.646033
94,E09000005,Brent,  912,2020-04-11 09:00:02.646033
95,E09000006,Bromley,  658,2020-04-11 09:00:02.646033
96,E09000007,Camden,  373,2020-04-11 09:00:02.646033
97,E09000008,Croydon,  853,2020-04-11 09:00:02.646033
98,E09000009,Ealing,  624,2020-04-11 09:00:02.646033
99,E09000010,Enfield,  434,2020-04-11 09:00:02.646033
100,E09000011,Greenwich,  432,2020-04-11 09:00:02.646033
101,E09000012,Hackney and City of London,  470,2020-04-11 09:00:02.646033
102,E09000013,Hammersmith and Fulham,  332,2020-04-11 09:00:02.646033
103,E09000014,Haringey,  349,2020-04-11 09:00:02.646033
104,E09000015,Harrow,  574,2020-04-11 09:00:02.646033
105,E09000016,Havering,  372,2020-04-11 09:00:02.646033
106,E09000017,Hillingdon,  434,2020-04-11 09:00:02.646033
107,E09000018,Hounslow,  416,2020-04-11 09:00:02.646033
108,E09000019,Islington,  290,2020-04-11 09:00:02.646033
109,E09000020,Kensington and Chelsea,  314,2020-04-11 09:00:02.646033
110,E09000021,Kingston upon Thames,  244,2020-04-11 09:00:02.646033
111,E09000022,Lambeth,  794,2020-04-11 09:00:02.646033
112,E09000023,Lewisham,  644,2020-04-11 09:00:02.646033
113,E09000024,Merton,  440,2020-04-11 09:00:02.646033
114,E09000025,Newham,  684,2020-04-11 09:00:02.646033
115,E09000026,Redbridge,  436,2020-04-11 09:00:02.646033
116,E09000027,Richmond upon Thames,  247,2020-04-11 09:00:02.646033
117,E09000028,Southwark,  826,2020-04-11 09:00:02.646033
118,E09000029,Sutton,  349,2020-04-11 09:00:02.646033
119,E09000030,Tower Hamlets,  448,2020-04-11 09:00:02.646033
120,E09000031,Waltham Forest,  478,2020-04-11 09:00:02.646033
121,E09000032,Wandsworth,  650,2020-04-11 09:00:02.646033
122,E09000033,Westminster,  444,2020-04-11 09:00:02.646033
123,E10000002,Buckinghamshire,  391,2020-04-11 09:00:02.646033
124,E10000003,Cambridgeshire,  320,2020-04-11 09:00:02.646033
125,E10000006,Cumbria,"1,023",2020-04-11 09:00:02.646033
126,E10000007,Derbyshire,  603,2020-04-11 09:00:02.646033
127,E10000008,Devon,  312,2020-04-11 09:00:02.646033
128,E10000011,East Sussex,  301,2020-04-11 09:00:02.646033
129,E10000012,Essex,"1,232",2020-04-11 09:00:02.646033
130,E10000013,Gloucestershire,  496,2020-04-11 09:00:02.646033
131,E10000014,Hampshire,"1,416",2020-04-11 09:00:02.646033
132,E10000015,Hertfordshire,"1,179",2020-04-11 09:00:02.646033
133,E10000016,Kent,"1,252",2020-04-11 09:00:02.646033
134,E10000017,Lancashire,"1,226",2020-04-11 09:00:02.646033
135,E10000018,Leicestershire,  449,2020-04-11 09:00:02.646033
136,E10000019,Lincolnshire,  392,2020-04-11 09:00:02.646033
137,E10000020,Norfolk,  486,2020-04-11 09:00:02.646033
138,E10000021,Northamptonshire,  626,2020-04-11 09:00:02.646033
139,E10000023,North Yorkshire,  390,2020-04-11 09:00:02.646033
140,E10000024,Nottinghamshire,  566,2020-04-11 09:00:02.646033
141,E10000025,Oxfordshire,  653,2020-04-11 09:00:02.646033
142,E10000027,Somerset,  168,2020-04-11 09:00:02.646033
143,E10000028,Staffordshire,  760,2020-04-11 09:00:02.646033
144,E10000029,Suffolk,  360,2020-04-11 09:00:02.646033
145,E10000030,Surrey,"1,238",2020-04-11 09:00:02.646033
146,E10000031,Warwickshire,  513,2020-04-11 09:00:02.646033
147,E10000032,West Sussex,  363,2020-04-11 09:00:02.646033
148,E10000034,Worcestershire,  508,2020-04-11 09:00:02.646033
