,GSS_CD,GSS_NM,TotalCases,time_stamp
104,E08000028,Sandwell,11,2020-03-21 14:54:32.759082
105,E08000014,Sefton,7,2020-03-21 14:54:32.759082
106,E08000019,Sheffield,48,2020-03-21 14:54:32.759082
107,E06000051,Shropshire,3,2020-03-21 14:54:32.759082
108,E06000039,Slough,20,2020-03-21 14:54:32.759082
109,E08000029,Solihull,3,2020-03-21 14:54:32.759082
110,E10000027,Somerset,10,2020-03-21 14:54:32.759082
111,E06000025,South Gloucestershire,13,2020-03-21 14:54:32.759082
112,E08000023,South Tyneside,2,2020-03-21 14:54:32.759082
113,E06000045,Southampton,7,2020-03-21 14:54:32.759082
114,E06000033,Southend-on-Sea,5,2020-03-21 14:54:32.759082
115,E09000028,Southwark,110,2020-03-21 14:54:32.759082
116,E08000013,St. Helens,2,2020-03-21 14:54:32.759082
117,E10000028,Staffordshire,25,2020-03-21 14:54:32.759082
118,E08000007,Stockport,21,2020-03-21 14:54:32.759082
119,E06000004,Stockton-on-Tees,9,2020-03-21 14:54:32.759082
120,E06000021,Stoke-on-Trent,2,2020-03-21 14:54:32.759082
121,E10000029,Suffolk,13,2020-03-21 14:54:32.759082
122,E08000024,Sunderland,5,2020-03-21 14:54:32.759082
123,E10000030,Surrey,57,2020-03-21 14:54:32.759082
124,E09000029,Sutton,19,2020-03-21 14:54:32.759082
125,E06000030,Swindon,5,2020-03-21 14:54:32.759082
126,E08000008,Tameside,19,2020-03-21 14:54:32.759082
127,E06000020,Telford and Wrekin,0,2020-03-21 14:54:32.759082
128,E06000034,Thurrock,6,2020-03-21 14:54:32.759082
129,E06000027,Torbay,10,2020-03-21 14:54:32.759082
130,E09000030,Tower Hamlets,43,2020-03-21 14:54:32.759082
131,E08000009,Trafford,15,2020-03-21 14:54:32.759082
132,E08000036,Wakefield,6,2020-03-21 14:54:32.759082
133,E08000030,Walsall,20,2020-03-21 14:54:32.759082
134,E09000031,Waltham Forest,23,2020-03-21 14:54:32.759082
135,E09000032,Wandsworth,98,2020-03-21 14:54:32.759082
136,E06000007,Warrington,4,2020-03-21 14:54:32.759082
137,E10000031,Warwickshire,13,2020-03-21 14:54:32.759082
138,E06000037,West Berkshire,6,2020-03-21 14:54:32.759082
139,E10000032,West Sussex,19,2020-03-21 14:54:32.759082
140,E09000033,Westminster,99,2020-03-21 14:54:32.759082
141,E08000010,Wigan,6,2020-03-21 14:54:32.759082
142,E06000054,Wiltshire,17,2020-03-21 14:54:32.759082
143,E06000040,Windsor and Maidenhead,13,2020-03-21 14:54:32.759082
144,E08000015,Wirral,9,2020-03-21 14:54:32.759082
145,E06000041,Wokingham,12,2020-03-21 14:54:32.759082
146,E08000031,Wolverhampton,39,2020-03-21 14:54:32.759082
147,E10000034,Worcestershire,10,2020-03-21 14:54:32.759082
148,E06000014,York,6,2020-03-21 14:54:32.759082
