,GSS_CD,GSS_NM,TotalCases,time_stamp
74,E08000003,Manchester,63,2020-03-28 09:00:03.340365
75,E06000035,Medway,48,2020-03-28 09:00:03.340365
76,E09000024,Merton,128,2020-03-28 09:00:03.340365
77,E06000002,Middlesbrough,17,2020-03-28 09:00:03.340365
78,E06000042,Milton Keynes,58,2020-03-28 09:00:03.340365
79,E08000021,Newcastle upon Tyne,121,2020-03-28 09:00:03.340365
80,E09000025,Newham,148,2020-03-28 09:00:03.340365
81,E10000020,Norfolk,70,2020-03-28 09:00:03.340365
82,E06000012,North East Lincolnshire,5,2020-03-28 09:00:03.340365
83,E06000013,North Lincolnshire,6,2020-03-28 09:00:03.340365
84,E06000024,North Somerset,24,2020-03-28 09:00:03.340365
85,E08000022,North Tyneside,36,2020-03-28 09:00:03.340365
86,E10000023,North Yorkshire,69,2020-03-28 09:00:03.340365
87,E10000021,Northamptonshire,86,2020-03-28 09:00:03.340365
88,E06000057,Northumberland,45,2020-03-28 09:00:03.340365
89,E06000018,Nottingham,79,2020-03-28 09:00:03.340365
90,E10000024,Nottinghamshire,135,2020-03-28 09:00:03.340365
91,E08000004,Oldham,51,2020-03-28 09:00:03.340365
92,E10000025,Oxfordshire,113,2020-03-28 09:00:03.340365
93,E06000031,Peterborough,11,2020-03-28 09:00:03.340365
94,E06000026,Plymouth,32,2020-03-28 09:00:03.340365
95,E06000044,Portsmouth,50,2020-03-28 09:00:03.340365
96,E06000038,Reading,25,2020-03-28 09:00:03.340365
97,E09000026,Redbridge,115,2020-03-28 09:00:03.340365
98,E06000003,Redcar and Cleveland,13,2020-03-28 09:00:03.340365
99,E09000027,Richmond upon Thames,68,2020-03-28 09:00:03.340365
100,E08000005,Rochdale,40,2020-03-28 09:00:03.340365
101,E08000018,Rotherham,39,2020-03-28 09:00:03.340365
102,E06000017,Rutland,0,2020-03-28 09:00:03.340365
103,E08000006,Salford,58,2020-03-28 09:00:03.340365
104,E08000028,Sandwell,103,2020-03-28 09:00:03.340365
105,E08000014,Sefton,30,2020-03-28 09:00:03.340365
106,E08000019,Sheffield,286,2020-03-28 09:00:03.340365
107,E06000051,Shropshire,53,2020-03-28 09:00:03.340365
108,E06000039,Slough,59,2020-03-28 09:00:03.340365
109,E08000029,Solihull,39,2020-03-28 09:00:03.340365
110,E10000027,Somerset,25,2020-03-28 09:00:03.340365
111,E06000025,South Gloucestershire,37,2020-03-28 09:00:03.340365
112,E08000023,South Tyneside,19,2020-03-28 09:00:03.340365
113,E06000045,Southampton,37,2020-03-28 09:00:03.340365
114,E06000033,Southend-on-Sea,17,2020-03-28 09:00:03.340365
115,E09000028,Southwark,290,2020-03-28 09:00:03.340365
116,E08000013,St. Helens,32,2020-03-28 09:00:03.340365
117,E10000028,Staffordshire,145,2020-03-28 09:00:03.340365
118,E08000007,Stockport,59,2020-03-28 09:00:03.340365
119,E06000004,Stockton-on-Tees,24,2020-03-28 09:00:03.340365
120,E06000021,Stoke-on-Trent,21,2020-03-28 09:00:03.340365
121,E10000029,Suffolk,61,2020-03-28 09:00:03.340365
122,E08000024,Sunderland,55,2020-03-28 09:00:03.340365
123,E10000030,Surrey,271,2020-03-28 09:00:03.340365
124,E09000029,Sutton,69,2020-03-28 09:00:03.340365
125,E06000030,Swindon,16,2020-03-28 09:00:03.340365
126,E08000008,Tameside,43,2020-03-28 09:00:03.340365
127,E06000020,Telford and Wrekin,21,2020-03-28 09:00:03.340365
128,E06000034,Thurrock,26,2020-03-28 09:00:03.340365
129,E06000027,Torbay,23,2020-03-28 09:00:03.340365
130,E09000030,Tower Hamlets,129,2020-03-28 09:00:03.340365
131,E08000009,Trafford,53,2020-03-28 09:00:03.340365
132,E08000036,Wakefield,34,2020-03-28 09:00:03.340365
133,E08000030,Walsall,100,2020-03-28 09:00:03.340365
134,E09000031,Waltham Forest,130,2020-03-28 09:00:03.340365
135,E09000032,Wandsworth,228,2020-03-28 09:00:03.340365
136,E06000007,Warrington,15,2020-03-28 09:00:03.340365
137,E10000031,Warwickshire,101,2020-03-28 09:00:03.340365
138,E06000037,West Berkshire,32,2020-03-28 09:00:03.340365
139,E10000032,West Sussex,86,2020-03-28 09:00:03.340365
140,E09000033,Westminster,189,2020-03-28 09:00:03.340365
141,E08000010,Wigan,21,2020-03-28 09:00:03.340365
142,E06000054,Wiltshire,54,2020-03-28 09:00:03.340365
143,E06000040,Windsor and Maidenhead,37,2020-03-28 09:00:03.340365
144,E08000015,Wirral,32,2020-03-28 09:00:03.340365
145,E06000041,Wokingham,22,2020-03-28 09:00:03.340365
146,E08000031,Wolverhampton,128,2020-03-28 09:00:03.340365
147,E10000034,Worcestershire,93,2020-03-28 09:00:03.340365
148,E06000014,York,17,2020-03-28 09:00:03.340365
