,GSS_CD,GSS_NM,TotalCases,time_stamp
49,E06000054,Wiltshire,  180,2020-04-09 09:00:02.144538
50,E06000055,Bedford,  135,2020-04-09 09:00:02.144538
51,E06000056,Central Bedfordshire,  173,2020-04-09 09:00:02.144538
52,E06000057,Northumberland,  272,2020-04-09 09:00:02.144538
53,E06000058,"Bournemouth, Christchurch and Poole",  127,2020-04-09 09:00:02.144538
54,E06000059,Dorset,  136,2020-04-09 09:00:02.144538
55,E08000001,Bolton,  204,2020-04-09 09:00:02.144538
56,E08000002,Bury,  166,2020-04-09 09:00:02.144538
57,E08000003,Manchester,  395,2020-04-09 09:00:02.144538
58,E08000004,Oldham,  248,2020-04-09 09:00:02.144538
59,E08000005,Rochdale,  195,2020-04-09 09:00:02.144538
60,E08000006,Salford,  273,2020-04-09 09:00:02.144538
61,E08000007,Stockport,  298,2020-04-09 09:00:02.144538
62,E08000008,Tameside,  191,2020-04-09 09:00:02.144538
63,E08000009,Trafford,  257,2020-04-09 09:00:02.144538
64,E08000010,Wigan,  209,2020-04-09 09:00:02.144538
65,E08000011,Knowsley,  198,2020-04-09 09:00:02.144538
66,E08000012,Liverpool,  587,2020-04-09 09:00:02.144538
67,E08000013,St. Helens,  269,2020-04-09 09:00:02.144538
68,E08000014,Sefton,  306,2020-04-09 09:00:02.144538
69,E08000015,Wirral,  288,2020-04-09 09:00:02.144538
70,E08000016,Barnsley,  238,2020-04-09 09:00:02.144538
71,E08000017,Doncaster,  168,2020-04-09 09:00:02.144538
72,E08000018,Rotherham,  240,2020-04-09 09:00:02.144538
73,E08000019,Sheffield,  940,2020-04-09 09:00:02.144538
74,E08000021,Newcastle upon Tyne,  432,2020-04-09 09:00:02.144538
75,E08000022,North Tyneside,  242,2020-04-09 09:00:02.144538
76,E08000023,South Tyneside,  118,2020-04-09 09:00:02.144538
77,E08000024,Sunderland,  343,2020-04-09 09:00:02.144538
78,E08000025,Birmingham,"1,462",2020-04-09 09:00:02.144538
79,E08000026,Coventry,  295,2020-04-09 09:00:02.144538
80,E08000027,Dudley,  341,2020-04-09 09:00:02.144538
81,E08000028,Sandwell,  399,2020-04-09 09:00:02.144538
82,E08000029,Solihull,  259,2020-04-09 09:00:02.144538
83,E08000030,Walsall,  421,2020-04-09 09:00:02.144538
84,E08000031,Wolverhampton,  354,2020-04-09 09:00:02.144538
85,E08000032,Bradford,  258,2020-04-09 09:00:02.144538
86,E08000033,Calderdale,  110,2020-04-09 09:00:02.144538
87,E08000034,Kirklees,  235,2020-04-09 09:00:02.144538
88,E08000035,Leeds,  389,2020-04-09 09:00:02.144538
89,E08000036,Wakefield,  200,2020-04-09 09:00:02.144538
90,E08000037,Gateshead,  230,2020-04-09 09:00:02.144538
91,E09000002,Barking and Dagenham,  249,2020-04-09 09:00:02.144538
92,E09000003,Barnet,  752,2020-04-09 09:00:02.144538
93,E09000004,Bexley,  303,2020-04-09 09:00:02.144538
94,E09000005,Brent,  853,2020-04-09 09:00:02.144538
95,E09000006,Bromley,  583,2020-04-09 09:00:02.144538
96,E09000007,Camden,  343,2020-04-09 09:00:02.144538
97,E09000008,Croydon,  763,2020-04-09 09:00:02.144538
98,E09000009,Ealing,  553,2020-04-09 09:00:02.144538
99,E09000010,Enfield,  392,2020-04-09 09:00:02.144538
100,E09000011,Greenwich,  378,2020-04-09 09:00:02.144538
101,E09000012,Hackney and City of London,  412,2020-04-09 09:00:02.144538
102,E09000013,Hammersmith and Fulham,  295,2020-04-09 09:00:02.144538
103,E09000014,Haringey,  324,2020-04-09 09:00:02.144538
104,E09000015,Harrow,  530,2020-04-09 09:00:02.144538
105,E09000016,Havering,  299,2020-04-09 09:00:02.144538
106,E09000017,Hillingdon,  389,2020-04-09 09:00:02.144538
107,E09000018,Hounslow,  380,2020-04-09 09:00:02.144538
108,E09000019,Islington,  276,2020-04-09 09:00:02.144538
109,E09000020,Kensington and Chelsea,  286,2020-04-09 09:00:02.144538
110,E09000021,Kingston upon Thames,  212,2020-04-09 09:00:02.144538
111,E09000022,Lambeth,  731,2020-04-09 09:00:02.144538
112,E09000023,Lewisham,  554,2020-04-09 09:00:02.144538
113,E09000024,Merton,  386,2020-04-09 09:00:02.144538
114,E09000025,Newham,  608,2020-04-09 09:00:02.144538
115,E09000026,Redbridge,  366,2020-04-09 09:00:02.144538
116,E09000027,Richmond upon Thames,  223,2020-04-09 09:00:02.144538
117,E09000028,Southwark,  755,2020-04-09 09:00:02.144538
118,E09000029,Sutton,  299,2020-04-09 09:00:02.144538
119,E09000030,Tower Hamlets,  406,2020-04-09 09:00:02.144538
120,E09000031,Waltham Forest,  443,2020-04-09 09:00:02.144538
121,E09000032,Wandsworth,  592,2020-04-09 09:00:02.144538
122,E09000033,Westminster,  420,2020-04-09 09:00:02.144538
123,E10000002,Buckinghamshire,  342,2020-04-09 09:00:02.144538
124,E10000003,Cambridgeshire,  278,2020-04-09 09:00:02.144538
125,E10000006,Cumbria,  864,2020-04-09 09:00:02.144538
126,E10000007,Derbyshire,  555,2020-04-09 09:00:02.144538
127,E10000008,Devon,  250,2020-04-09 09:00:02.144538
128,E10000011,East Sussex,  229,2020-04-09 09:00:02.144538
129,E10000012,Essex,"1,081",2020-04-09 09:00:02.144538
130,E10000013,Gloucestershire,  402,2020-04-09 09:00:02.144538
131,E10000014,Hampshire,"1,241",2020-04-09 09:00:02.144538
132,E10000015,Hertfordshire,"1,032",2020-04-09 09:00:02.144538
133,E10000016,Kent,"1,033",2020-04-09 09:00:02.144538
134,E10000017,Lancashire,"1,026",2020-04-09 09:00:02.144538
135,E10000018,Leicestershire,  386,2020-04-09 09:00:02.144538
136,E10000019,Lincolnshire,  319,2020-04-09 09:00:02.144538
137,E10000020,Norfolk,  386,2020-04-09 09:00:02.144538
138,E10000021,Northamptonshire,  536,2020-04-09 09:00:02.144538
139,E10000023,North Yorkshire,  328,2020-04-09 09:00:02.144538
140,E10000024,Nottinghamshire,  509,2020-04-09 09:00:02.144538
141,E10000025,Oxfordshire,  533,2020-04-09 09:00:02.144538
142,E10000027,Somerset,  135,2020-04-09 09:00:02.144538
143,E10000028,Staffordshire,  673,2020-04-09 09:00:02.144538
144,E10000029,Suffolk,  302,2020-04-09 09:00:02.144538
145,E10000030,Surrey,"1,059",2020-04-09 09:00:02.144538
146,E10000031,Warwickshire,  439,2020-04-09 09:00:02.144538
147,E10000032,West Sussex,  320,2020-04-09 09:00:02.144538
148,E10000034,Worcestershire,  439,2020-04-09 09:00:02.144538
