,GSS_CD,GSS_NM,TotalCases,time_stamp
76,E09000020,Kensington and Chelsea,208,2020-04-03 09:00:01.955600
77,E09000014,Haringey,211,2020-04-03 09:00:01.955600
78,E10000002,Buckinghamshire,212,2020-04-03 09:00:01.955600
79,E08000017,Doncaster,95,2020-04-03 09:00:01.955600
80,E08000036,Wakefield,95,2020-04-03 09:00:01.955600
81,E09000026,Redbridge,212,2020-04-03 09:00:01.955600
82,E06000002,Middlesbrough,74,2020-04-03 09:00:01.955600
83,E06000025,South Gloucestershire,91,2020-04-03 09:00:01.955600
84,E08000037,Gateshead,95,2020-04-03 09:00:01.955600
85,E06000052,Cornwall and Isles of Scilly,114,2020-04-03 09:00:01.955600
86,E08000029,Solihull,141,2020-04-03 09:00:01.955600
87,E10000023,North Yorkshire,163,2020-04-03 09:00:01.955600
88,E09000019,Islington,188,2020-04-03 09:00:01.955600
89,E10000018,Leicestershire,201,2020-04-03 09:00:01.955600
90,E08000031,Wolverhampton,222,2020-04-03 09:00:01.955600
91,E08000034,Kirklees,114,2020-04-03 09:00:01.955600
92,E09000027,Richmond upon Thames,155,2020-04-03 09:00:01.955600
93,E09000007,Camden,225,2020-04-03 09:00:01.955600
94,E06000008,Blackburn with Darwen,37,2020-04-03 09:00:01.955600
95,E06000055,Bedford,72,2020-04-03 09:00:01.955600
96,E08000002,Bury,87,2020-04-03 09:00:01.955600
97,E06000054,Wiltshire,105,2020-04-03 09:00:01.955600
98,E06000035,Medway,110,2020-04-03 09:00:01.955600
99,E08000016,Barnsley,134,2020-04-03 09:00:01.955600
100,E10000032,West Sussex,172,2020-04-03 09:00:01.955600
101,E06000059,Dorset,73,2020-04-03 09:00:01.955600
102,E10000011,East Sussex,95,2020-04-03 09:00:01.955600
103,E08000005,Rochdale,105,2020-04-03 09:00:01.955600
104,E08000004,Oldham,125,2020-04-03 09:00:01.955600
105,E09000002,Barking and Dagenham,141,2020-04-03 09:00:01.955600
106,E09000013,Hammersmith and Fulham,188,2020-04-03 09:00:01.955600
107,E08000035,Leeds,203,2020-04-03 09:00:01.955600
108,E06000011,East Riding of Yorkshire,56,2020-04-03 09:00:01.955600
109,E06000004,Stockton-on-Tees,70,2020-04-03 09:00:01.955600
110,E06000042,Milton Keynes,127,2020-04-03 09:00:01.955600
111,E09000033,Westminster,311,2020-04-03 09:00:01.955600
112,E06000030,Swindon,40,2020-04-03 09:00:01.955600
113,E06000006,Halton,41,2020-04-03 09:00:01.955600
114,E08000023,South Tyneside,53,2020-04-03 09:00:01.955600
115,E09000016,Havering,142,2020-04-03 09:00:01.955600
116,E06000024,North Somerset,50,2020-04-03 09:00:01.955600
117,E06000019,"Herefordshire, County of",47,2020-04-03 09:00:01.955600
118,E06000027,Torbay,49,2020-04-03 09:00:01.955600
119,E06000022,Bath and North East Somerset,52,2020-04-03 09:00:01.955600
120,E06000005,Darlington,30,2020-04-03 09:00:01.955600
121,E08000033,Calderdale,60,2020-04-03 09:00:01.955600
122,E06000021,Stoke-on-Trent,61,2020-04-03 09:00:01.955600
123,E06000016,Leicester,107,2020-04-03 09:00:01.955600
124,E10000027,Somerset,68,2020-04-03 09:00:01.955600
125,E06000045,Southampton,105,2020-04-03 09:00:01.955600
126,E06000018,Nottingham,125,2020-04-03 09:00:01.955600
127,E06000010,"Kingston upon Hull, City of",18,2020-04-03 09:00:01.955600
128,E06000003,Redcar and Cleveland,55,2020-04-03 09:00:01.955600
129,E06000026,Plymouth,60,2020-04-03 09:00:01.955600
130,E06000044,Portsmouth,83,2020-04-03 09:00:01.955600
131,E06000051,Shropshire,106,2020-04-03 09:00:01.955600
132,E06000046,Isle of Wight,17,2020-04-03 09:00:01.955600
133,E06000020,Telford and Wrekin,51,2020-04-03 09:00:01.955600
134,E06000037,West Berkshire,66,2020-04-03 09:00:01.955600
135,E06000001,Hartlepool,17,2020-04-03 09:00:01.955600
136,E06000039,Slough,117,2020-04-03 09:00:01.955600
137,E06000017,Rutland,5,2020-04-03 09:00:01.955600
138,E06000013,North Lincolnshire,24,2020-04-03 09:00:01.955600
139,E06000009,Blackpool,28,2020-04-03 09:00:01.955600
140,E06000014,York,36,2020-04-03 09:00:01.955600
141,E06000036,Bracknell Forest,36,2020-04-03 09:00:01.955600
142,E06000031,Peterborough,37,2020-04-03 09:00:01.955600
143,E06000043,Brighton and Hove,50,2020-04-03 09:00:01.955600
144,E06000038,Reading,67,2020-04-03 09:00:01.955600
145,E06000012,North East Lincolnshire,23,2020-04-03 09:00:01.955600
146,E06000040,Windsor and Maidenhead,75,2020-04-03 09:00:01.955600
147,E06000041,Wokingham,67,2020-04-03 09:00:01.955600
148,E06000058,"Bournemouth, Christchurch and Poole",58,2020-04-03 09:00:01.955600
