,GSS_CD,GSS_NM,TotalCases,time_stamp
44,E06000047,County Durham,566,2020-04-12 17:37:46.312081
45,E06000049,Cheshire East,368,2020-04-12 17:37:46.312081
46,E06000050,Cheshire West and Chester,383,2020-04-12 17:37:46.312081
47,E06000051,Shropshire,234,2020-04-12 17:37:46.312081
48,E06000052,Cornwall and Isles of Scilly,290,2020-04-12 17:37:46.312081
49,E06000054,Wiltshire,227,2020-04-12 17:37:46.312081
50,E06000055,Bedford,185,2020-04-12 17:37:46.312081
51,E06000056,Central Bedfordshire,239,2020-04-12 17:37:46.312081
52,E06000057,Northumberland,363,2020-04-12 17:37:46.312081
53,E06000058,"Bournemouth, Christchurch and Poole",203,2020-04-12 17:37:46.312081
54,E06000059,Dorset,192,2020-04-12 17:37:46.312081
55,E08000001,Bolton,321,2020-04-12 17:37:46.312081
56,E08000002,Bury,213,2020-04-12 17:37:46.312081
57,E08000003,Manchester,611,2020-04-12 17:37:46.312081
58,E08000004,Oldham,306,2020-04-12 17:37:46.312081
59,E08000005,Rochdale,251,2020-04-12 17:37:46.312081
60,E08000006,Salford,327,2020-04-12 17:37:46.312081
61,E08000007,Stockport,429,2020-04-12 17:37:46.312081
62,E08000008,Tameside,263,2020-04-12 17:37:46.312081
63,E08000009,Trafford,342,2020-04-12 17:37:46.312081
64,E08000010,Wigan,281,2020-04-12 17:37:46.312081
65,E08000011,Knowsley,285,2020-04-12 17:37:46.312081
66,E08000012,Liverpool,849,2020-04-12 17:37:46.312081
67,E08000013,St. Helens,361,2020-04-12 17:37:46.312081
68,E08000014,Sefton,453,2020-04-12 17:37:46.312081
69,E08000015,Wirral,489,2020-04-12 17:37:46.312081
70,E08000016,Barnsley,309,2020-04-12 17:37:46.312081
71,E08000017,Doncaster,198,2020-04-12 17:37:46.312081
72,E08000018,Rotherham,338,2020-04-12 17:37:46.312081
73,E08000019,Sheffield,"1,201",2020-04-12 17:37:46.312081
74,E08000021,Newcastle upon Tyne,536,2020-04-12 17:37:46.312081
75,E08000022,North Tyneside,294,2020-04-12 17:37:46.312081
76,E08000023,South Tyneside,125,2020-04-12 17:37:46.312081
77,E08000024,Sunderland,365,2020-04-12 17:37:46.312081
78,E08000025,Birmingham,"1,774",2020-04-12 17:37:46.312081
79,E08000026,Coventry,370,2020-04-12 17:37:46.312081
80,E08000027,Dudley,411,2020-04-12 17:37:46.312081
81,E08000028,Sandwell,503,2020-04-12 17:37:46.312081
82,E08000029,Solihull,313,2020-04-12 17:37:46.312081
83,E08000030,Walsall,481,2020-04-12 17:37:46.312081
84,E08000031,Wolverhampton,431,2020-04-12 17:37:46.312081
85,E08000032,Bradford,377,2020-04-12 17:37:46.312081
86,E08000033,Calderdale,140,2020-04-12 17:37:46.312081
87,E08000034,Kirklees,318,2020-04-12 17:37:46.312081
88,E08000035,Leeds,628,2020-04-12 17:37:46.312081
89,E08000036,Wakefield,300,2020-04-12 17:37:46.312081
90,E08000037,Gateshead,264,2020-04-12 17:37:46.312081
91,E09000002,Barking and Dagenham,307,2020-04-12 17:37:46.312081
92,E09000003,Barnet,913,2020-04-12 17:37:46.312081
93,E09000004,Bexley,402,2020-04-12 17:37:46.312081
94,E09000005,Brent,987,2020-04-12 17:37:46.312081
95,E09000006,Bromley,724,2020-04-12 17:37:46.312081
96,E09000007,Camden,414,2020-04-12 17:37:46.312081
97,E09000008,Croydon,937,2020-04-12 17:37:46.312081
98,E09000009,Ealing,689,2020-04-12 17:37:46.312081
99,E09000010,Enfield,498,2020-04-12 17:37:46.312081
100,E09000011,Greenwich,460,2020-04-12 17:37:46.312081
101,E09000012,Hackney and City of London,498,2020-04-12 17:37:46.312081
102,E09000013,Hammersmith and Fulham,370,2020-04-12 17:37:46.312081
103,E09000014,Haringey,380,2020-04-12 17:37:46.312081
104,E09000015,Harrow,633,2020-04-12 17:37:46.312081
105,E09000016,Havering,424,2020-04-12 17:37:46.312081
106,E09000017,Hillingdon,487,2020-04-12 17:37:46.312081
107,E09000018,Hounslow,460,2020-04-12 17:37:46.312081
108,E09000019,Islington,316,2020-04-12 17:37:46.312081
109,E09000020,Kensington and Chelsea,352,2020-04-12 17:37:46.312081
110,E09000021,Kingston upon Thames,277,2020-04-12 17:37:46.312081
111,E09000022,Lambeth,848,2020-04-12 17:37:46.312081
112,E09000023,Lewisham,674,2020-04-12 17:37:46.312081
113,E09000024,Merton,471,2020-04-12 17:37:46.312081
114,E09000025,Newham,736,2020-04-12 17:37:46.312081
115,E09000026,Redbridge,493,2020-04-12 17:37:46.312081
116,E09000027,Richmond upon Thames,267,2020-04-12 17:37:46.312081
117,E09000028,Southwark,895,2020-04-12 17:37:46.312081
118,E09000029,Sutton,413,2020-04-12 17:37:46.312081
119,E09000030,Tower Hamlets,473,2020-04-12 17:37:46.312081
120,E09000031,Waltham Forest,518,2020-04-12 17:37:46.312081
121,E09000032,Wandsworth,690,2020-04-12 17:37:46.312081
122,E09000033,Westminster,473,2020-04-12 17:37:46.312081
123,E10000002,Buckinghamshire,454,2020-04-12 17:37:46.312081
124,E10000003,Cambridgeshire,357,2020-04-12 17:37:46.312081
125,E10000006,Cumbria,"1,165",2020-04-12 17:37:46.312081
126,E10000007,Derbyshire,696,2020-04-12 17:37:46.312081
127,E10000008,Devon,355,2020-04-12 17:37:46.312081
128,E10000011,East Sussex,335,2020-04-12 17:37:46.312081
129,E10000012,Essex,"1,418",2020-04-12 17:37:46.312081
130,E10000013,Gloucestershire,598,2020-04-12 17:37:46.312081
131,E10000014,Hampshire,"1,573",2020-04-12 17:37:46.312081
132,E10000015,Hertfordshire,"1,344",2020-04-12 17:37:46.312081
133,E10000016,Kent,"1,490",2020-04-12 17:37:46.312081
134,E10000017,Lancashire,"1,453",2020-04-12 17:37:46.312081
135,E10000018,Leicestershire,507,2020-04-12 17:37:46.312081
136,E10000019,Lincolnshire,413,2020-04-12 17:37:46.312081
137,E10000020,Norfolk,595,2020-04-12 17:37:46.312081
138,E10000021,Northamptonshire,688,2020-04-12 17:37:46.312081
139,E10000023,North Yorkshire,436,2020-04-12 17:37:46.312081
140,E10000024,Nottinghamshire,635,2020-04-12 17:37:46.312081
141,E10000025,Oxfordshire,784,2020-04-12 17:37:46.312081
142,E10000027,Somerset,184,2020-04-12 17:37:46.312081
143,E10000028,Staffordshire,876,2020-04-12 17:37:46.312081
144,E10000029,Suffolk,422,2020-04-12 17:37:46.312081
145,E10000030,Surrey,"1,334",2020-04-12 17:37:46.312081
146,E10000031,Warwickshire,573,2020-04-12 17:37:46.312081
147,E10000032,West Sussex,387,2020-04-12 17:37:46.312081
148,E10000034,Worcestershire,578,2020-04-12 17:37:46.312081
