,GSS_CD,GSS_NM,TotalCases,time_stamp
96,E09000007,Camden,  298,2020-04-07 09:00:02.191544
97,E09000008,Croydon,  620,2020-04-07 09:00:02.191544
98,E09000009,Ealing,  503,2020-04-07 09:00:02.191544
99,E09000010,Enfield,  350,2020-04-07 09:00:02.191544
100,E09000011,Greenwich,  322,2020-04-07 09:00:02.191544
101,E09000012,Hackney and City of London,  362,2020-04-07 09:00:02.191544
102,E09000013,Hammersmith and Fulham,  266,2020-04-07 09:00:02.191544
103,E09000014,Haringey,  285,2020-04-07 09:00:02.191544
104,E09000015,Harrow,  469,2020-04-07 09:00:02.191544
105,E09000016,Havering,  248,2020-04-07 09:00:02.191544
106,E09000017,Hillingdon,  348,2020-04-07 09:00:02.191544
107,E09000018,Hounslow,  338,2020-04-07 09:00:02.191544
108,E09000019,Islington,  257,2020-04-07 09:00:02.191544
109,E09000020,Kensington and Chelsea,  272,2020-04-07 09:00:02.191544
110,E09000021,Kingston upon Thames,  169,2020-04-07 09:00:02.191544
111,E09000022,Lambeth,  671,2020-04-07 09:00:02.191544
112,E09000023,Lewisham,  490,2020-04-07 09:00:02.191544
113,E09000024,Merton,  316,2020-04-07 09:00:02.191544
114,E09000025,Newham,  530,2020-04-07 09:00:02.191544
115,E09000026,Redbridge,  311,2020-04-07 09:00:02.191544
116,E09000027,Richmond upon Thames,  200,2020-04-07 09:00:02.191544
117,E09000028,Southwark,  685,2020-04-07 09:00:02.191544
118,E09000029,Sutton,  262,2020-04-07 09:00:02.191544
119,E09000030,Tower Hamlets,  359,2020-04-07 09:00:02.191544
120,E09000031,Waltham Forest,  389,2020-04-07 09:00:02.191544
121,E09000032,Wandsworth,  526,2020-04-07 09:00:02.191544
122,E09000033,Westminster,  383,2020-04-07 09:00:02.191544
123,E10000002,Buckinghamshire,  300,2020-04-07 09:00:02.191544
124,E10000003,Cambridgeshire,  222,2020-04-07 09:00:02.191544
125,E10000006,Cumbria,  753,2020-04-07 09:00:02.191544
126,E10000007,Derbyshire,  494,2020-04-07 09:00:02.191544
127,E10000008,Devon,  229,2020-04-07 09:00:02.191544
128,E10000011,East Sussex,  161,2020-04-07 09:00:02.191544
129,E10000012,Essex,  858,2020-04-07 09:00:02.191544
130,E10000013,Gloucestershire,  306,2020-04-07 09:00:02.191544
131,E10000014,Hampshire,  921,2020-04-07 09:00:02.191544
132,E10000015,Hertfordshire,  870,2020-04-07 09:00:02.191544
133,E10000016,Kent,  791,2020-04-07 09:00:02.191544
134,E10000017,Lancashire,  838,2020-04-07 09:00:02.191544
135,E10000018,Leicestershire,  338,2020-04-07 09:00:02.191544
136,E10000019,Lincolnshire,  275,2020-04-07 09:00:02.191544
137,E10000020,Norfolk,  301,2020-04-07 09:00:02.191544
138,E10000021,Northamptonshire,  428,2020-04-07 09:00:02.191544
139,E10000023,North Yorkshire,  269,2020-04-07 09:00:02.191544
140,E10000024,Nottinghamshire,  425,2020-04-07 09:00:02.191544
141,E10000025,Oxfordshire,  450,2020-04-07 09:00:02.191544
142,E10000027,Somerset,  114,2020-04-07 09:00:02.191544
143,E10000028,Staffordshire,  570,2020-04-07 09:00:02.191544
144,E10000029,Suffolk,  243,2020-04-07 09:00:02.191544
145,E10000030,Surrey,  887,2020-04-07 09:00:02.191544
146,E10000031,Warwickshire,  361,2020-04-07 09:00:02.191544
147,E10000032,West Sussex,  224,2020-04-07 09:00:02.191544
148,E10000034,Worcestershire,  394,2020-04-07 09:00:02.191544
