,GSS_CD,GSS_NM,TotalCases,time_stamp
55,E08000001,Bolton,  185,2020-04-08 09:00:02.171514
56,E08000002,Bury,  151,2020-04-08 09:00:02.171514
57,E08000003,Manchester,  361,2020-04-08 09:00:02.171514
58,E08000004,Oldham,  232,2020-04-08 09:00:02.171514
59,E08000005,Rochdale,  186,2020-04-08 09:00:02.171514
60,E08000006,Salford,  259,2020-04-08 09:00:02.171514
61,E08000007,Stockport,  270,2020-04-08 09:00:02.171514
62,E08000008,Tameside,  182,2020-04-08 09:00:02.171514
63,E08000009,Trafford,  240,2020-04-08 09:00:02.171514
64,E08000010,Wigan,  197,2020-04-08 09:00:02.171514
65,E08000011,Knowsley,  169,2020-04-08 09:00:02.171514
66,E08000012,Liverpool,  552,2020-04-08 09:00:02.171514
67,E08000013,St. Helens,  239,2020-04-08 09:00:02.171514
68,E08000014,Sefton,  289,2020-04-08 09:00:02.171514
69,E08000015,Wirral,  262,2020-04-08 09:00:02.171514
70,E08000016,Barnsley,  216,2020-04-08 09:00:02.171514
71,E08000017,Doncaster,  144,2020-04-08 09:00:02.171514
72,E08000018,Rotherham,  223,2020-04-08 09:00:02.171514
73,E08000019,Sheffield,  883,2020-04-08 09:00:02.171514
74,E08000021,Newcastle upon Tyne,  367,2020-04-08 09:00:02.171514
75,E08000022,North Tyneside,  183,2020-04-08 09:00:02.171514
76,E08000023,South Tyneside,  101,2020-04-08 09:00:02.171514
77,E08000024,Sunderland,  285,2020-04-08 09:00:02.171514
78,E08000025,Birmingham,"1,372",2020-04-08 09:00:02.171514
79,E08000026,Coventry,  277,2020-04-08 09:00:02.171514
80,E08000027,Dudley,  309,2020-04-08 09:00:02.171514
81,E08000028,Sandwell,  363,2020-04-08 09:00:02.171514
82,E08000029,Solihull,  241,2020-04-08 09:00:02.171514
83,E08000030,Walsall,  386,2020-04-08 09:00:02.171514
84,E08000031,Wolverhampton,  335,2020-04-08 09:00:02.171514
85,E08000032,Bradford,  222,2020-04-08 09:00:02.171514
86,E08000033,Calderdale,   94,2020-04-08 09:00:02.171514
87,E08000034,Kirklees,  203,2020-04-08 09:00:02.171514
88,E08000035,Leeds,  340,2020-04-08 09:00:02.171514
89,E08000036,Wakefield,  177,2020-04-08 09:00:02.171514
90,E08000037,Gateshead,  188,2020-04-08 09:00:02.171514
91,E09000002,Barking and Dagenham,  222,2020-04-08 09:00:02.171514
92,E09000003,Barnet,  717,2020-04-08 09:00:02.171514
93,E09000004,Bexley,  274,2020-04-08 09:00:02.171514
94,E09000005,Brent,  819,2020-04-08 09:00:02.171514
95,E09000006,Bromley,  547,2020-04-08 09:00:02.171514
96,E09000007,Camden,  321,2020-04-08 09:00:02.171514
97,E09000008,Croydon,  689,2020-04-08 09:00:02.171514
98,E09000009,Ealing,  533,2020-04-08 09:00:02.171514
99,E09000010,Enfield,  370,2020-04-08 09:00:02.171514
100,E09000011,Greenwich,  337,2020-04-08 09:00:02.171514
101,E09000012,Hackney and City of London,  365,2020-04-08 09:00:02.171514
102,E09000013,Hammersmith and Fulham,  286,2020-04-08 09:00:02.171514
103,E09000014,Haringey,  308,2020-04-08 09:00:02.171514
104,E09000015,Harrow,  500,2020-04-08 09:00:02.171514
105,E09000016,Havering,  273,2020-04-08 09:00:02.171514
106,E09000017,Hillingdon,  366,2020-04-08 09:00:02.171514
107,E09000018,Hounslow,  361,2020-04-08 09:00:02.171514
108,E09000019,Islington,  268,2020-04-08 09:00:02.171514
109,E09000020,Kensington and Chelsea,  278,2020-04-08 09:00:02.171514
110,E09000021,Kingston upon Thames,  199,2020-04-08 09:00:02.171514
111,E09000022,Lambeth,  698,2020-04-08 09:00:02.171514
112,E09000023,Lewisham,  516,2020-04-08 09:00:02.171514
113,E09000024,Merton,  358,2020-04-08 09:00:02.171514
114,E09000025,Newham,  535,2020-04-08 09:00:02.171514
115,E09000026,Redbridge,  319,2020-04-08 09:00:02.171514
116,E09000027,Richmond upon Thames,  213,2020-04-08 09:00:02.171514
117,E09000028,Southwark,  710,2020-04-08 09:00:02.171514
118,E09000029,Sutton,  287,2020-04-08 09:00:02.171514
119,E09000030,Tower Hamlets,  361,2020-04-08 09:00:02.171514
120,E09000031,Waltham Forest,  393,2020-04-08 09:00:02.171514
121,E09000032,Wandsworth,  557,2020-04-08 09:00:02.171514
122,E09000033,Westminster,  398,2020-04-08 09:00:02.171514
123,E10000002,Buckinghamshire,  329,2020-04-08 09:00:02.171514
124,E10000003,Cambridgeshire,  237,2020-04-08 09:00:02.171514
125,E10000006,Cumbria,  804,2020-04-08 09:00:02.171514
126,E10000007,Derbyshire,  501,2020-04-08 09:00:02.171514
127,E10000008,Devon,  236,2020-04-08 09:00:02.171514
128,E10000011,East Sussex,  181,2020-04-08 09:00:02.171514
129,E10000012,Essex,  938,2020-04-08 09:00:02.171514
130,E10000013,Gloucestershire,  364,2020-04-08 09:00:02.171514
131,E10000014,Hampshire,  989,2020-04-08 09:00:02.171514
132,E10000015,Hertfordshire,  933,2020-04-08 09:00:02.171514
133,E10000016,Kent,  923,2020-04-08 09:00:02.171514
134,E10000017,Lancashire,  923,2020-04-08 09:00:02.171514
135,E10000018,Leicestershire,  339,2020-04-08 09:00:02.171514
136,E10000019,Lincolnshire,  277,2020-04-08 09:00:02.171514
137,E10000020,Norfolk,  341,2020-04-08 09:00:02.171514
138,E10000021,Northamptonshire,  473,2020-04-08 09:00:02.171514
139,E10000023,North Yorkshire,  285,2020-04-08 09:00:02.171514
140,E10000024,Nottinghamshire,  469,2020-04-08 09:00:02.171514
141,E10000025,Oxfordshire,  501,2020-04-08 09:00:02.171514
142,E10000027,Somerset,  114,2020-04-08 09:00:02.171514
143,E10000028,Staffordshire,  597,2020-04-08 09:00:02.171514
144,E10000029,Suffolk,  263,2020-04-08 09:00:02.171514
145,E10000030,Surrey,"1,017",2020-04-08 09:00:02.171514
146,E10000031,Warwickshire,  400,2020-04-08 09:00:02.171514
147,E10000032,West Sussex,  266,2020-04-08 09:00:02.171514
148,E10000034,Worcestershire,  419,2020-04-08 09:00:02.171514
