,GSS_CD,GSS_NM,TotalCases,time_stamp
40,E09000010,Enfield,68,2020-03-23 10:22:59.770919
41,E10000012,Essex,53,2020-03-23 10:22:59.770919
42,E08000037,Gateshead,3,2020-03-23 10:22:59.770919
43,E10000013,Gloucestershire,29,2020-03-23 10:22:59.770919
44,E09000011,Greenwich,61,2020-03-23 10:22:59.770919
45,E09000012,Hackney and City of London,64,2020-03-23 10:22:59.770919
46,E06000006,Halton,7,2020-03-23 10:22:59.770919
47,E09000013,Hammersmith and Fulham,51,2020-03-23 10:22:59.770919
48,E10000014,Hampshire,156,2020-03-23 10:22:59.770919
49,E09000014,Haringey,57,2020-03-23 10:22:59.770919
50,E09000015,Harrow,103,2020-03-23 10:22:59.770919
51,E06000001,Hartlepool,2,2020-03-23 10:22:59.770919
52,E09000016,Havering,35,2020-03-23 10:22:59.770919
53,E06000019,"Herefordshire, County of",7,2020-03-23 10:22:59.770919
54,E10000015,Hertfordshire,92,2020-03-23 10:22:59.770919
55,E09000017,Hillingdon,63,2020-03-23 10:22:59.770919
56,E09000018,Hounslow,64,2020-03-23 10:22:59.770919
57,E06000046,Isle of Wight,2,2020-03-23 10:22:59.770919
58,E09000019,Islington,54,2020-03-23 10:22:59.770919
59,E09000020,Kensington and Chelsea,81,2020-03-23 10:22:59.770919
60,E10000016,Kent,48,2020-03-23 10:22:59.770919
61,E06000010,"Kingston upon Hull, City of",1,2020-03-23 10:22:59.770919
62,E09000021,Kingston upon Thames,23,2020-03-23 10:22:59.770919
63,E08000034,Kirklees,11,2020-03-23 10:22:59.770919
64,E08000011,Knowsley,4,2020-03-23 10:22:59.770919
65,E09000022,Lambeth,127,2020-03-23 10:22:59.770919
66,E10000017,Lancashire,44,2020-03-23 10:22:59.770919
67,E08000035,Leeds,29,2020-03-23 10:22:59.770919
68,E06000016,Leicester,19,2020-03-23 10:22:59.770919
69,E10000018,Leicestershire,43,2020-03-23 10:22:59.770919
70,E09000023,Lewisham,67,2020-03-23 10:22:59.770919
71,E10000019,Lincolnshire,14,2020-03-23 10:22:59.770919
72,E08000012,Liverpool,22,2020-03-23 10:22:59.770919
73,E06000032,Luton,8,2020-03-23 10:22:59.770919
74,E08000003,Manchester,31,2020-03-23 10:22:59.770919
75,E06000035,Medway,11,2020-03-23 10:22:59.770919
76,E09000024,Merton,56,2020-03-23 10:22:59.770919
77,E06000002,Middlesbrough,1,2020-03-23 10:22:59.770919
78,E06000042,Milton Keynes,11,2020-03-23 10:22:59.770919
79,E08000021,Newcastle upon Tyne,34,2020-03-23 10:22:59.770919
80,E09000025,Newham,57,2020-03-23 10:22:59.770919
81,E10000020,Norfolk,34,2020-03-23 10:22:59.770919
82,E06000012,North East Lincolnshire,1,2020-03-23 10:22:59.770919
83,E06000013,North Lincolnshire,2,2020-03-23 10:22:59.770919
84,E06000024,North Somerset,5,2020-03-23 10:22:59.770919
85,E08000022,North Tyneside,18,2020-03-23 10:22:59.770919
86,E10000023,North Yorkshire,20,2020-03-23 10:22:59.770919
87,E10000021,Northamptonshire,21,2020-03-23 10:22:59.770919
88,E06000057,Northumberland,10,2020-03-23 10:22:59.770919
89,E06000018,Nottingham,34,2020-03-23 10:22:59.770919
90,E10000024,Nottinghamshire,60,2020-03-23 10:22:59.770919
91,E08000004,Oldham,23,2020-03-23 10:22:59.770919
92,E10000025,Oxfordshire,52,2020-03-23 10:22:59.770919
93,E06000031,Peterborough,2,2020-03-23 10:22:59.770919
94,E06000026,Plymouth,11,2020-03-23 10:22:59.770919
95,E06000044,Portsmouth,25,2020-03-23 10:22:59.770919
96,E06000038,Reading,8,2020-03-23 10:22:59.770919
97,E09000026,Redbridge,45,2020-03-23 10:22:59.770919
98,E06000003,Redcar and Cleveland,3,2020-03-23 10:22:59.770919
99,E09000027,Richmond upon Thames,25,2020-03-23 10:22:59.770919
100,E08000005,Rochdale,15,2020-03-23 10:22:59.770919
101,E08000018,Rotherham,9,2020-03-23 10:22:59.770919
102,E06000017,Rutland,0,2020-03-23 10:22:59.770919
103,E08000006,Salford,23,2020-03-23 10:22:59.770919
104,E08000028,Sandwell,20,2020-03-23 10:22:59.770919
105,E08000014,Sefton,8,2020-03-23 10:22:59.770919
106,E08000019,Sheffield,82,2020-03-23 10:22:59.770919
107,E06000051,Shropshire,3,2020-03-23 10:22:59.770919
108,E06000039,Slough,21,2020-03-23 10:22:59.770919
109,E08000029,Solihull,4,2020-03-23 10:22:59.770919
110,E10000027,Somerset,13,2020-03-23 10:22:59.770919
111,E06000025,South Gloucestershire,17,2020-03-23 10:22:59.770919
112,E08000023,South Tyneside,5,2020-03-23 10:22:59.770919
113,E06000045,Southampton,11,2020-03-23 10:22:59.770919
114,E06000033,Southend-on-Sea,8,2020-03-23 10:22:59.770919
115,E09000028,Southwark,139,2020-03-23 10:22:59.770919
116,E08000013,St. Helens,3,2020-03-23 10:22:59.770919
117,E10000028,Staffordshire,41,2020-03-23 10:22:59.770919
118,E08000007,Stockport,29,2020-03-23 10:22:59.770919
119,E06000004,Stockton-on-Tees,11,2020-03-23 10:22:59.770919
120,E06000021,Stoke-on-Trent,2,2020-03-23 10:22:59.770919
121,E10000029,Suffolk,18,2020-03-23 10:22:59.770919
122,E08000024,Sunderland,11,2020-03-23 10:22:59.770919
123,E10000030,Surrey,68,2020-03-23 10:22:59.770919
124,E09000029,Sutton,24,2020-03-23 10:22:59.770919
125,E06000030,Swindon,6,2020-03-23 10:22:59.770919
126,E08000008,Tameside,21,2020-03-23 10:22:59.770919
127,E06000020,Telford and Wrekin,1,2020-03-23 10:22:59.770919
128,E06000034,Thurrock,10,2020-03-23 10:22:59.770919
129,E06000027,Torbay,16,2020-03-23 10:22:59.770919
130,E09000030,Tower Hamlets,57,2020-03-23 10:22:59.770919
131,E08000009,Trafford,23,2020-03-23 10:22:59.770919
132,E08000036,Wakefield,10,2020-03-23 10:22:59.770919
133,E08000030,Walsall,29,2020-03-23 10:22:59.770919
134,E09000031,Waltham Forest,50,2020-03-23 10:22:59.770919
135,E09000032,Wandsworth,110,2020-03-23 10:22:59.770919
136,E06000007,Warrington,4,2020-03-23 10:22:59.770919
137,E10000031,Warwickshire,29,2020-03-23 10:22:59.770919
138,E06000037,West Berkshire,8,2020-03-23 10:22:59.770919
139,E10000032,West Sussex,27,2020-03-23 10:22:59.770919
140,E09000033,Westminster,117,2020-03-23 10:22:59.770919
141,E08000010,Wigan,9,2020-03-23 10:22:59.770919
142,E06000054,Wiltshire,23,2020-03-23 10:22:59.770919
143,E06000040,Windsor and Maidenhead,13,2020-03-23 10:22:59.770919
144,E08000015,Wirral,10,2020-03-23 10:22:59.770919
145,E06000041,Wokingham,13,2020-03-23 10:22:59.770919
146,E08000031,Wolverhampton,52,2020-03-23 10:22:59.770919
147,E10000034,Worcestershire,19,2020-03-23 10:22:59.770919
148,E06000014,York,10,2020-03-23 10:22:59.770919
