,GSS_CD,GSS_NM,TotalCases,time_stamp
53,E06000058,"Bournemouth, Christchurch and Poole",203,2020-04-13 09:00:02.493279
54,E06000059,Dorset,192,2020-04-13 09:00:02.493279
55,E08000001,Bolton,321,2020-04-13 09:00:02.493279
56,E08000002,Bury,213,2020-04-13 09:00:02.493279
57,E08000003,Manchester,611,2020-04-13 09:00:02.493279
58,E08000004,Oldham,306,2020-04-13 09:00:02.493279
59,E08000005,Rochdale,251,2020-04-13 09:00:02.493279
60,E08000006,Salford,327,2020-04-13 09:00:02.493279
61,E08000007,Stockport,429,2020-04-13 09:00:02.493279
62,E08000008,Tameside,263,2020-04-13 09:00:02.493279
63,E08000009,Trafford,342,2020-04-13 09:00:02.493279
64,E08000010,Wigan,281,2020-04-13 09:00:02.493279
65,E08000011,Knowsley,285,2020-04-13 09:00:02.493279
66,E08000012,Liverpool,849,2020-04-13 09:00:02.493279
67,E08000013,St. Helens,361,2020-04-13 09:00:02.493279
68,E08000014,Sefton,453,2020-04-13 09:00:02.493279
69,E08000015,Wirral,489,2020-04-13 09:00:02.493279
70,E08000016,Barnsley,309,2020-04-13 09:00:02.493279
71,E08000017,Doncaster,198,2020-04-13 09:00:02.493279
72,E08000018,Rotherham,338,2020-04-13 09:00:02.493279
73,E08000019,Sheffield,"1,201",2020-04-13 09:00:02.493279
74,E08000021,Newcastle upon Tyne,536,2020-04-13 09:00:02.493279
75,E08000022,North Tyneside,294,2020-04-13 09:00:02.493279
76,E08000023,South Tyneside,125,2020-04-13 09:00:02.493279
77,E08000024,Sunderland,365,2020-04-13 09:00:02.493279
78,E08000025,Birmingham,"1,774",2020-04-13 09:00:02.493279
79,E08000026,Coventry,370,2020-04-13 09:00:02.493279
80,E08000027,Dudley,411,2020-04-13 09:00:02.493279
81,E08000028,Sandwell,503,2020-04-13 09:00:02.493279
82,E08000029,Solihull,313,2020-04-13 09:00:02.493279
83,E08000030,Walsall,481,2020-04-13 09:00:02.493279
84,E08000031,Wolverhampton,431,2020-04-13 09:00:02.493279
85,E08000032,Bradford,377,2020-04-13 09:00:02.493279
86,E08000033,Calderdale,140,2020-04-13 09:00:02.493279
87,E08000034,Kirklees,318,2020-04-13 09:00:02.493279
88,E08000035,Leeds,628,2020-04-13 09:00:02.493279
89,E08000036,Wakefield,300,2020-04-13 09:00:02.493279
90,E08000037,Gateshead,264,2020-04-13 09:00:02.493279
91,E09000002,Barking and Dagenham,307,2020-04-13 09:00:02.493279
92,E09000003,Barnet,913,2020-04-13 09:00:02.493279
93,E09000004,Bexley,402,2020-04-13 09:00:02.493279
94,E09000005,Brent,987,2020-04-13 09:00:02.493279
95,E09000006,Bromley,724,2020-04-13 09:00:02.493279
96,E09000007,Camden,414,2020-04-13 09:00:02.493279
97,E09000008,Croydon,937,2020-04-13 09:00:02.493279
98,E09000009,Ealing,689,2020-04-13 09:00:02.493279
99,E09000010,Enfield,498,2020-04-13 09:00:02.493279
100,E09000011,Greenwich,460,2020-04-13 09:00:02.493279
101,E09000012,Hackney and City of London,498,2020-04-13 09:00:02.493279
102,E09000013,Hammersmith and Fulham,370,2020-04-13 09:00:02.493279
103,E09000014,Haringey,380,2020-04-13 09:00:02.493279
104,E09000015,Harrow,633,2020-04-13 09:00:02.493279
105,E09000016,Havering,424,2020-04-13 09:00:02.493279
106,E09000017,Hillingdon,487,2020-04-13 09:00:02.493279
107,E09000018,Hounslow,460,2020-04-13 09:00:02.493279
108,E09000019,Islington,316,2020-04-13 09:00:02.493279
109,E09000020,Kensington and Chelsea,352,2020-04-13 09:00:02.493279
110,E09000021,Kingston upon Thames,277,2020-04-13 09:00:02.493279
111,E09000022,Lambeth,848,2020-04-13 09:00:02.493279
112,E09000023,Lewisham,674,2020-04-13 09:00:02.493279
113,E09000024,Merton,471,2020-04-13 09:00:02.493279
114,E09000025,Newham,736,2020-04-13 09:00:02.493279
115,E09000026,Redbridge,493,2020-04-13 09:00:02.493279
116,E09000027,Richmond upon Thames,267,2020-04-13 09:00:02.493279
117,E09000028,Southwark,895,2020-04-13 09:00:02.493279
118,E09000029,Sutton,413,2020-04-13 09:00:02.493279
119,E09000030,Tower Hamlets,473,2020-04-13 09:00:02.493279
120,E09000031,Waltham Forest,518,2020-04-13 09:00:02.493279
121,E09000032,Wandsworth,690,2020-04-13 09:00:02.493279
122,E09000033,Westminster,473,2020-04-13 09:00:02.493279
123,E10000002,Buckinghamshire,454,2020-04-13 09:00:02.493279
124,E10000003,Cambridgeshire,357,2020-04-13 09:00:02.493279
125,E10000006,Cumbria,"1,165",2020-04-13 09:00:02.493279
126,E10000007,Derbyshire,696,2020-04-13 09:00:02.493279
127,E10000008,Devon,355,2020-04-13 09:00:02.493279
128,E10000011,East Sussex,335,2020-04-13 09:00:02.493279
129,E10000012,Essex,"1,418",2020-04-13 09:00:02.493279
130,E10000013,Gloucestershire,598,2020-04-13 09:00:02.493279
131,E10000014,Hampshire,"1,573",2020-04-13 09:00:02.493279
132,E10000015,Hertfordshire,"1,344",2020-04-13 09:00:02.493279
133,E10000016,Kent,"1,490",2020-04-13 09:00:02.493279
134,E10000017,Lancashire,"1,453",2020-04-13 09:00:02.493279
135,E10000018,Leicestershire,507,2020-04-13 09:00:02.493279
136,E10000019,Lincolnshire,413,2020-04-13 09:00:02.493279
137,E10000020,Norfolk,595,2020-04-13 09:00:02.493279
138,E10000021,Northamptonshire,688,2020-04-13 09:00:02.493279
139,E10000023,North Yorkshire,436,2020-04-13 09:00:02.493279
140,E10000024,Nottinghamshire,635,2020-04-13 09:00:02.493279
141,E10000025,Oxfordshire,784,2020-04-13 09:00:02.493279
142,E10000027,Somerset,184,2020-04-13 09:00:02.493279
143,E10000028,Staffordshire,876,2020-04-13 09:00:02.493279
144,E10000029,Suffolk,422,2020-04-13 09:00:02.493279
145,E10000030,Surrey,"1,334",2020-04-13 09:00:02.493279
146,E10000031,Warwickshire,573,2020-04-13 09:00:02.493279
147,E10000032,West Sussex,387,2020-04-13 09:00:02.493279
148,E10000034,Worcestershire,578,2020-04-13 09:00:02.493279
