,GSS_CD,GSS_NM,TotalCases,time_stamp
37,E09000009,Ealing,123,2020-03-25 09:00:02.570226
38,E06000011,East Riding of Yorkshire,16,2020-03-25 09:00:02.570226
39,E10000011,East Sussex,21,2020-03-25 09:00:02.570226
40,E09000010,Enfield,84,2020-03-25 09:00:02.570226
41,E10000012,Essex,80,2020-03-25 09:00:02.570226
42,E08000037,Gateshead,5,2020-03-25 09:00:02.570226
43,E10000013,Gloucestershire,49,2020-03-25 09:00:02.570226
44,E09000011,Greenwich,77,2020-03-25 09:00:02.570226
45,E09000012,Hackney and City of London,74,2020-03-25 09:00:02.570226
46,E06000006,Halton,8,2020-03-25 09:00:02.570226
47,E09000013,Hammersmith and Fulham,70,2020-03-25 09:00:02.570226
48,E10000014,Hampshire,207,2020-03-25 09:00:02.570226
49,E09000014,Haringey,72,2020-03-25 09:00:02.570226
50,E09000015,Harrow,134,2020-03-25 09:00:02.570226
51,E06000001,Hartlepool,3,2020-03-25 09:00:02.570226
52,E09000016,Havering,44,2020-03-25 09:00:02.570226
53,E06000019,"Herefordshire, County of",15,2020-03-25 09:00:02.570226
54,E10000015,Hertfordshire,139,2020-03-25 09:00:02.570226
55,E09000017,Hillingdon,85,2020-03-25 09:00:02.570226
56,E09000018,Hounslow,82,2020-03-25 09:00:02.570226
57,E06000046,Isle of Wight,3,2020-03-25 09:00:02.570226
58,E09000019,Islington,66,2020-03-25 09:00:02.570226
59,E09000020,Kensington and Chelsea,91,2020-03-25 09:00:02.570226
60,E10000016,Kent,72,2020-03-25 09:00:02.570226
61,E06000010,"Kingston upon Hull, City of",1,2020-03-25 09:00:02.570226
62,E09000021,Kingston upon Thames,36,2020-03-25 09:00:02.570226
63,E08000034,Kirklees,17,2020-03-25 09:00:02.570226
64,E08000011,Knowsley,8,2020-03-25 09:00:02.570226
65,E09000022,Lambeth,188,2020-03-25 09:00:02.570226
66,E10000017,Lancashire,71,2020-03-25 09:00:02.570226
67,E08000035,Leeds,42,2020-03-25 09:00:02.570226
68,E06000016,Leicester,24,2020-03-25 09:00:02.570226
69,E10000018,Leicestershire,65,2020-03-25 09:00:02.570226
70,E09000023,Lewisham,97,2020-03-25 09:00:02.570226
71,E10000019,Lincolnshire,24,2020-03-25 09:00:02.570226
72,E08000012,Liverpool,41,2020-03-25 09:00:02.570226
73,E06000032,Luton,19,2020-03-25 09:00:02.570226
74,E08000003,Manchester,41,2020-03-25 09:00:02.570226
75,E06000035,Medway,19,2020-03-25 09:00:02.570226
76,E09000024,Merton,84,2020-03-25 09:00:02.570226
77,E06000002,Middlesbrough,7,2020-03-25 09:00:02.570226
78,E06000042,Milton Keynes,25,2020-03-25 09:00:02.570226
79,E08000021,Newcastle upon Tyne,49,2020-03-25 09:00:02.570226
80,E09000025,Newham,76,2020-03-25 09:00:02.570226
81,E10000020,Norfolk,42,2020-03-25 09:00:02.570226
82,E06000012,North East Lincolnshire,3,2020-03-25 09:00:02.570226
83,E06000013,North Lincolnshire,5,2020-03-25 09:00:02.570226
84,E06000024,North Somerset,21,2020-03-25 09:00:02.570226
85,E08000022,North Tyneside,20,2020-03-25 09:00:02.570226
86,E10000023,North Yorkshire,30,2020-03-25 09:00:02.570226
87,E10000021,Northamptonshire,37,2020-03-25 09:00:02.570226
88,E06000057,Northumberland,13,2020-03-25 09:00:02.570226
89,E06000018,Nottingham,49,2020-03-25 09:00:02.570226
90,E10000024,Nottinghamshire,78,2020-03-25 09:00:02.570226
91,E08000004,Oldham,34,2020-03-25 09:00:02.570226
92,E10000025,Oxfordshire,69,2020-03-25 09:00:02.570226
93,E06000031,Peterborough,6,2020-03-25 09:00:02.570226
94,E06000026,Plymouth,16,2020-03-25 09:00:02.570226
95,E06000044,Portsmouth,29,2020-03-25 09:00:02.570226
96,E06000038,Reading,8,2020-03-25 09:00:02.570226
97,E09000026,Redbridge,57,2020-03-25 09:00:02.570226
98,E06000003,Redcar and Cleveland,7,2020-03-25 09:00:02.570226
99,E09000027,Richmond upon Thames,36,2020-03-25 09:00:02.570226
100,E08000005,Rochdale,24,2020-03-25 09:00:02.570226
101,E08000018,Rotherham,16,2020-03-25 09:00:02.570226
102,E06000017,Rutland,0,2020-03-25 09:00:02.570226
103,E08000006,Salford,31,2020-03-25 09:00:02.570226
104,E08000028,Sandwell,47,2020-03-25 09:00:02.570226
105,E08000014,Sefton,13,2020-03-25 09:00:02.570226
106,E08000019,Sheffield,130,2020-03-25 09:00:02.570226
107,E06000051,Shropshire,27,2020-03-25 09:00:02.570226
108,E06000039,Slough,22,2020-03-25 09:00:02.570226
109,E08000029,Solihull,12,2020-03-25 09:00:02.570226
110,E10000027,Somerset,21,2020-03-25 09:00:02.570226
111,E06000025,South Gloucestershire,19,2020-03-25 09:00:02.570226
112,E08000023,South Tyneside,8,2020-03-25 09:00:02.570226
113,E06000045,Southampton,24,2020-03-25 09:00:02.570226
114,E06000033,Southend-on-Sea,8,2020-03-25 09:00:02.570226
115,E09000028,Southwark,181,2020-03-25 09:00:02.570226
116,E08000013,St. Helens,8,2020-03-25 09:00:02.570226
117,E10000028,Staffordshire,76,2020-03-25 09:00:02.570226
118,E08000007,Stockport,42,2020-03-25 09:00:02.570226
119,E06000004,Stockton-on-Tees,12,2020-03-25 09:00:02.570226
120,E06000021,Stoke-on-Trent,9,2020-03-25 09:00:02.570226
121,E10000029,Suffolk,28,2020-03-25 09:00:02.570226
122,E08000024,Sunderland,20,2020-03-25 09:00:02.570226
123,E10000030,Surrey,110,2020-03-25 09:00:02.570226
124,E09000029,Sutton,40,2020-03-25 09:00:02.570226
125,E06000030,Swindon,7,2020-03-25 09:00:02.570226
126,E08000008,Tameside,32,2020-03-25 09:00:02.570226
127,E06000020,Telford and Wrekin,9,2020-03-25 09:00:02.570226
128,E06000034,Thurrock,15,2020-03-25 09:00:02.570226
129,E06000027,Torbay,17,2020-03-25 09:00:02.570226
130,E09000030,Tower Hamlets,70,2020-03-25 09:00:02.570226
131,E08000009,Trafford,31,2020-03-25 09:00:02.570226
132,E08000036,Wakefield,13,2020-03-25 09:00:02.570226
133,E08000030,Walsall,43,2020-03-25 09:00:02.570226
134,E09000031,Waltham Forest,61,2020-03-25 09:00:02.570226
135,E09000032,Wandsworth,155,2020-03-25 09:00:02.570226
136,E06000007,Warrington,8,2020-03-25 09:00:02.570226
137,E10000031,Warwickshire,52,2020-03-25 09:00:02.570226
138,E06000037,West Berkshire,12,2020-03-25 09:00:02.570226
139,E10000032,West Sussex,52,2020-03-25 09:00:02.570226
140,E09000033,Westminster,143,2020-03-25 09:00:02.570226
141,E08000010,Wigan,11,2020-03-25 09:00:02.570226
142,E06000054,Wiltshire,34,2020-03-25 09:00:02.570226
143,E06000040,Windsor and Maidenhead,13,2020-03-25 09:00:02.570226
144,E08000015,Wirral,15,2020-03-25 09:00:02.570226
145,E06000041,Wokingham,13,2020-03-25 09:00:02.570226
146,E08000031,Wolverhampton,81,2020-03-25 09:00:02.570226
147,E10000034,Worcestershire,38,2020-03-25 09:00:02.570226
148,E06000014,York,11,2020-03-25 09:00:02.570226
