,GSS_CD,GSS_NM,TotalCases,time_stamp
96,E09000007,Camden,  289,2020-04-06 09:00:01.986813
97,E09000008,Croydon,  558,2020-04-06 09:00:01.986813
98,E09000009,Ealing,  489,2020-04-06 09:00:01.986813
99,E09000010,Enfield,  333,2020-04-06 09:00:01.986813
100,E09000011,Greenwich,  318,2020-04-06 09:00:01.986813
101,E09000012,Hackney and City of London,  345,2020-04-06 09:00:01.986813
102,E09000013,Hammersmith and Fulham,  252,2020-04-06 09:00:01.986813
103,E09000014,Haringey,  277,2020-04-06 09:00:01.986813
104,E09000015,Harrow,  450,2020-04-06 09:00:01.986813
105,E09000016,Havering,  232,2020-04-06 09:00:01.986813
106,E09000017,Hillingdon,  317,2020-04-06 09:00:01.986813
107,E09000018,Hounslow,  323,2020-04-06 09:00:01.986813
108,E09000019,Islington,  248,2020-04-06 09:00:01.986813
109,E09000020,Kensington and Chelsea,  258,2020-04-06 09:00:01.986813
110,E09000021,Kingston upon Thames,  156,2020-04-06 09:00:01.986813
111,E09000022,Lambeth,  631,2020-04-06 09:00:01.986813
112,E09000023,Lewisham,  477,2020-04-06 09:00:01.986813
113,E09000024,Merton,  293,2020-04-06 09:00:01.986813
114,E09000025,Newham,  493,2020-04-06 09:00:01.986813
115,E09000026,Redbridge,  299,2020-04-06 09:00:01.986813
116,E09000027,Richmond upon Thames,  189,2020-04-06 09:00:01.986813
117,E09000028,Southwark,  648,2020-04-06 09:00:01.986813
118,E09000029,Sutton,  232,2020-04-06 09:00:01.986813
119,E09000030,Tower Hamlets,  339,2020-04-06 09:00:01.986813
120,E09000031,Waltham Forest,  364,2020-04-06 09:00:01.986813
121,E09000032,Wandsworth,  492,2020-04-06 09:00:01.986813
122,E09000033,Westminster,  363,2020-04-06 09:00:01.986813
123,E10000002,Buckinghamshire,  268,2020-04-06 09:00:01.986813
124,E10000003,Cambridgeshire,  212,2020-04-06 09:00:01.986813
125,E10000006,Cumbria,  698,2020-04-06 09:00:01.986813
126,E10000007,Derbyshire,  452,2020-04-06 09:00:01.986813
127,E10000008,Devon,  207,2020-04-06 09:00:01.986813
128,E10000011,East Sussex,  155,2020-04-06 09:00:01.986813
129,E10000012,Essex,  792,2020-04-06 09:00:01.986813
130,E10000013,Gloucestershire,  281,2020-04-06 09:00:01.986813
131,E10000014,Hampshire,  876,2020-04-06 09:00:01.986813
132,E10000015,Hertfordshire,  833,2020-04-06 09:00:01.986813
133,E10000016,Kent,  755,2020-04-06 09:00:01.986813
134,E10000017,Lancashire,  726,2020-04-06 09:00:01.986813
135,E10000018,Leicestershire,  311,2020-04-06 09:00:01.986813
136,E10000019,Lincolnshire,  252,2020-04-06 09:00:01.986813
137,E10000020,Norfolk,  279,2020-04-06 09:00:01.986813
138,E10000021,Northamptonshire,  343,2020-04-06 09:00:01.986813
139,E10000023,North Yorkshire,  243,2020-04-06 09:00:01.986813
140,E10000024,Nottinghamshire,  413,2020-04-06 09:00:01.986813
141,E10000025,Oxfordshire,  411,2020-04-06 09:00:01.986813
142,E10000027,Somerset,   99,2020-04-06 09:00:01.986813
143,E10000028,Staffordshire,  534,2020-04-06 09:00:01.986813
144,E10000029,Suffolk,  231,2020-04-06 09:00:01.986813
145,E10000030,Surrey,  811,2020-04-06 09:00:01.986813
146,E10000031,Warwickshire,  334,2020-04-06 09:00:01.986813
147,E10000032,West Sussex,  220,2020-04-06 09:00:01.986813
148,E10000034,Worcestershire,  350,2020-04-06 09:00:01.986813
