,GSS_CD,GSS_NM,TotalCases,time_stamp
67,E08000013,St. Helens,61,2020-04-01 09:00:02.355661
68,E08000014,Sefton,73,2020-04-01 09:00:02.355661
69,E08000015,Wirral,69,2020-04-01 09:00:02.355661
70,E08000016,Barnsley,100,2020-04-01 09:00:02.355661
71,E08000017,Doncaster,56,2020-04-01 09:00:02.355661
72,E08000018,Rotherham,78,2020-04-01 09:00:02.355661
73,E08000019,Sheffield,451,2020-04-01 09:00:02.355661
74,E08000021,Newcastle upon Tyne,201,2020-04-01 09:00:02.355661
75,E08000022,North Tyneside,76,2020-04-01 09:00:02.355661
76,E08000023,South Tyneside,33,2020-04-01 09:00:02.355661
77,E08000024,Sunderland,93,2020-04-01 09:00:02.355661
78,E08000025,Birmingham,650,2020-04-01 09:00:02.355661
79,E08000026,Coventry,108,2020-04-01 09:00:02.355661
80,E08000027,Dudley,149,2020-04-01 09:00:02.355661
81,E08000028,Sandwell,158,2020-04-01 09:00:02.355661
82,E08000029,Solihull,117,2020-04-01 09:00:02.355661
83,E08000030,Walsall,176,2020-04-01 09:00:02.355661
84,E08000031,Wolverhampton,183,2020-04-01 09:00:02.355661
85,E08000032,Bradford,80,2020-04-01 09:00:02.355661
86,E08000033,Calderdale,44,2020-04-01 09:00:02.355661
87,E08000034,Kirklees,84,2020-04-01 09:00:02.355661
88,E08000035,Leeds,150,2020-04-01 09:00:02.355661
89,E08000036,Wakefield,72,2020-04-01 09:00:02.355661
90,E08000037,Gateshead,65,2020-04-01 09:00:02.355661
91,E09000002,Barking and Dagenham,125,2020-04-01 09:00:02.355661
92,E09000003,Barnet,130,2020-04-01 09:00:02.355661
93,E09000004,Bexley,137,2020-04-01 09:00:02.355661
94,E09000005,Brent,384,2020-04-01 09:00:02.355661
95,E09000006,Bromley,295,2020-04-01 09:00:02.355661
96,E09000007,Camden,143,2020-04-01 09:00:02.355661
97,E09000008,Croydon,344,2020-04-01 09:00:02.355661
98,E09000009,Ealing,317,2020-04-01 09:00:02.355661
99,E09000010,Enfield,174,2020-04-01 09:00:02.355661
100,E09000011,Greenwich,200,2020-04-01 09:00:02.355661
101,E09000012,Hackney and City of London,213,2020-04-01 09:00:02.355661
102,E09000013,Hammersmith and Fulham,168,2020-04-01 09:00:02.355661
103,E09000014,Haringey,161,2020-04-01 09:00:02.355661
104,E09000015,Harrow,302,2020-04-01 09:00:02.355661
105,E09000016,Havering,127,2020-04-01 09:00:02.355661
106,E09000017,Hillingdon,209,2020-04-01 09:00:02.355661
107,E09000018,Hounslow,195,2020-04-01 09:00:02.355661
108,E09000019,Islington,161,2020-04-01 09:00:02.355661
109,E09000020,Kensington and Chelsea,180,2020-04-01 09:00:02.355661
110,E09000021,Kingston upon Thames,99,2020-04-01 09:00:02.355661
111,E09000022,Lambeth,418,2020-04-01 09:00:02.355661
112,E09000023,Lewisham,275,2020-04-01 09:00:02.355661
113,E09000024,Merton,186,2020-04-01 09:00:02.355661
114,E09000025,Newham,287,2020-04-01 09:00:02.355661
115,E09000026,Redbridge,177,2020-04-01 09:00:02.355661
116,E09000027,Richmond upon Thames,123,2020-04-01 09:00:02.355661
117,E09000028,Southwark,415,2020-04-01 09:00:02.355661
118,E09000029,Sutton,115,2020-04-01 09:00:02.355661
119,E09000030,Tower Hamlets,225,2020-04-01 09:00:02.355661
120,E09000031,Waltham Forest,230,2020-04-01 09:00:02.355661
121,E09000032,Wandsworth,337,2020-04-01 09:00:02.355661
122,E09000033,Westminster,269,2020-04-01 09:00:02.355661
123,E10000002,Buckinghamshire,147,2020-04-01 09:00:02.355661
124,E10000003,Cambridgeshire,129,2020-04-01 09:00:02.355661
125,E10000006,Cumbria,380,2020-04-01 09:00:02.355661
126,E10000007,Derbyshire,257,2020-04-01 09:00:02.355661
127,E10000008,Devon,121,2020-04-01 09:00:02.355661
128,E10000011,East Sussex,73,2020-04-01 09:00:02.355661
129,E10000012,Essex,380,2020-04-01 09:00:02.355661
130,E10000013,Gloucestershire,156,2020-04-01 09:00:02.355661
131,E10000014,Hampshire,567,2020-04-01 09:00:02.355661
132,E10000015,Hertfordshire,396,2020-04-01 09:00:02.355661
133,E10000016,Kent,383,2020-04-01 09:00:02.355661
134,E10000017,Lancashire,313,2020-04-01 09:00:02.355661
135,E10000018,Leicestershire,170,2020-04-01 09:00:02.355661
136,E10000019,Lincolnshire,104,2020-04-01 09:00:02.355661
137,E10000020,Norfolk,148,2020-04-01 09:00:02.355661
138,E10000021,Northamptonshire,170,2020-04-01 09:00:02.355661
139,E10000023,North Yorkshire,122,2020-04-01 09:00:02.355661
140,E10000024,Nottinghamshire,218,2020-04-01 09:00:02.355661
141,E10000025,Oxfordshire,198,2020-04-01 09:00:02.355661
142,E10000027,Somerset,54,2020-04-01 09:00:02.355661
143,E10000028,Staffordshire,281,2020-04-01 09:00:02.355661
144,E10000029,Suffolk,116,2020-04-01 09:00:02.355661
145,E10000030,Surrey,387,2020-04-01 09:00:02.355661
146,E10000031,Warwickshire,161,2020-04-01 09:00:02.355661
147,E10000032,West Sussex,146,2020-04-01 09:00:02.355661
148,E10000034,Worcestershire,170,2020-04-01 09:00:02.355661
