GSS_CD,week_starting,max_cases,mean_velocity,mean_acceleration,area_type,GSS_NM,CTY19CD,CTY19NM,LAD19CD,LAD19NM
E06000030,2020-03-30,26,3.1666666666666665,1.1666666666666667,LAD,Swindon,,,E06000030,Swindon
E06000030,2020-03-30,26,3.1666666666666665,1.1666666666666667,LAD,Swindon,,,E06000030,Swindon
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-23,3,0.2,0.25,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000031,2020-03-30,21,3.0,0.0,LAD,Peterborough,,,E06000031,Peterborough
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-23,15,2.4,1.75,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000032,2020-03-30,63,8.0,0.5,LAD,Luton,,,E06000032,Luton
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-23,8,0.6,0.25,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000033,2020-03-30,24,2.6666666666666665,0.16666666666666666,LAD,Southend-on-Sea,,,E06000033,Southend-on-Sea
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-23,13,2.2,0.5,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000034,2020-03-30,37,4.0,0.16666666666666666,LAD,Thurrock,,,E06000034,Thurrock
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-23,15,2.2,0.0,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000035,2020-03-30,57,7.0,0.5,LAD,Medway,,,E06000035,Medway
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-23,3,0.0,0.0,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000036,2020-03-30,19,2.6666666666666665,0.3333333333333333,LAD,Bracknell Forest,,,E06000036,Bracknell Forest
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-23,10,1.4,0.5,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000037,2020-03-30,40,5.0,0.3333333333333333,LAD,West Berkshire,,,E06000037,West Berkshire
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-23,8,0.6,-0.5,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000038,2020-03-30,27,3.1666666666666665,0.0,LAD,Reading,,,E06000038,Reading
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-23,22,1.8,-0.75,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000039,2020-03-30,73,8.5,0.5,LAD,Slough,,,E06000039,Slough
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-23,13,0.6,-0.75,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000040,2020-03-30,48,5.833333333333333,0.6666666666666666,LAD,Windsor and Maidenhead,,,E06000040,Windsor and Maidenhead
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-23,13,0.6,0.25,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000041,2020-03-30,23,1.6666666666666667,0.0,LAD,Wokingham,,,E06000041,Wokingham
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-23,17,2.6,1.25,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
E06000042,2020-03-30,82,10.833333333333334,0.8333333333333334,LAD,Milton Keynes,,,E06000042,Milton Keynes
